_id,code,DISTRICT/CITY,SL. NO.,TESTING CENTER NAME,LOCATION,ADDRESS,CONTACT,EMBED LINK,TEST,TYPE,LATITUDES,LONGITUDES
Birkur, Telangana 503321",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3784.4099147913817!2d77.80064374979919!3d18.465082537379665!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bce7d697fb06073%3A0x2007e819f4931942!2sPhc%20Birkur!5e0!3m2!1sen!2sin!4v1598599625707!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4650825,77.8006437
141,kmr,KAMAREDDY,7,PHC Jukkal,https://goo.gl/maps/WcRJzibADdiR8TTv8,"Primary Halth Center
Jukkal, Telangana 503305",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d151346.76014145618!2d77.52428719685686!3d18.361287274811747!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bce8af970000001%3A0x672d3db667eca345!2sPrimary%20Halth%20Center!5e0!3m2!1sen!2sin!4v1598599685590!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.3612873,77.5242872
142,kmr,KAMAREDDY,10,PHC Shabdipur,https://goo.gl/maps/MphmoE8YK4c9z8rs9,"Jeevadhan Colony,
Govt Degree College,
Kamareddy Mandal, Nizamabad, Telangana 503111
",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d30295.808055058405!2d78.367157!3d18.348379!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zMTjCsDIwJzU0LjIiTiA3OMKwMjInMDEuOCJF!5e0!3m2!1sen!2sus!4v1598696618391!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.348379,78.367157
143,kmr,KAMAREDDY,11,PHC Devanpally,https://goo.gl/maps/sxxpgM16T5KxEHi67,"Gp Sreet,
GP, Beside Nizamsagar,
Kamareddy Mandal, Nizamabad, Telangana 503111",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d30323.62317523423!2d78.035235!3d18.1891!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zMTjCsDExJzIwLjgiTiA3OMKwMDInMDYuOCJF!5e0!3m2!1sen!2sus!4v1598696688791!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.1891,78.035235
144,kmr,KAMAREDDY,12,PHC Lingampet,https://goo.gl/maps/D4sn5N5r845Cg9uH8,"Government Hospital
Lingampet, Telangana 503124",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d60630.087483111034!2d78.104837944428!3d18.238372100000007!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc3aa441cc2c17%3A0x898f2e243884e477!2sGovernment%20Hospital!5e0!3m2!1sen!2sin!4v1598603777898!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.2383721,78.1048379
145,kmr,KAMAREDDY,15,PHC Nagireddypet,https://goo.gl/maps/uzGB9jVtySwkvTEL8,"Main Road,
Opp Police Station, Nagireddy Pet,
Nagareddipet Mandal, Nizamabad, Telangana 503108",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d30335.14534659309!2d78.116531!3d18.122724!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zMTjCsDA3JzIxLjgiTiA3OMKwMDYnNTkuNSJF!5e0!3m2!1sen!2sus!4v1598697251849!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.122724,78.116531
146,kmr,KAMAREDDY,16,PHC Nizamsagar,https://goo.gl/maps/fMdntb9Znx9nS4eF8,"GOVERNMENT HOSPITAL
Nizamsagar Village, Telangana 503302
",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3789.5852337510964!2d77.93374484979475!3d18.22897418751851!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc27f9409f36e5%3A0x739237c5ad05313!2sGOVERNMENT%20HOSPITAL!5e0!3m2!1sen!2sin!4v1598604068637!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.2289742,77.9337448
147,kmr,KAMAREDDY,17,PHC Peddakodapgal,https://goo.gl/maps/aDMpXngD47KBJ3ki6,"Primary Health Center, Pedda Kadpakau
NH161, Pedda Kadpakau, Telangana 503310",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d32559.576343642977!2d77.75353610101146!3d18.289449898143662!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bce8593732b788d%3A0xd4ebc176b39ede1a!2sPrimary%20Health%20Center%2C%20Pedda%20Kadpakau!5e0!3m2!1sen!2sin!4v1598604405689!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.2894499,77.7535361
148,kmr,KAMAREDDY,18,PHC Rajampet,https://goo.gl/maps/eTHbGU62MMabpJWv9,"Govt.Hospital
Lingaipally, Telangana 503110",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d36011.99843089537!2d78.31190184393023!3d18.258548877799345!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc4878f54527dd%3A0x860c4a3f6488fd77!2sGovt.Hospital!5e0!3m2!1sen!2sin!4v1598604491269!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.2585489,78.3119018
149,kmr,KAMAREDDY,19,PHC Annaram,https://goo.gl/maps/4ck1R9PdNWSL7mRHA,"V:Annaram, M: Nandipet, D:Nizamabad, Telangana 503212, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d30186.35254496597!2d78.199902!3d18.962616!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zMTjCsDU3JzQ1LjQiTiA3OMKwMTEnNTkuNyJF!5e0!3m2!1sen!2sus!4v1598696854272!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.962616,78.199902
150,kmr,KAMAREDDY,20,PHC Ramareddy,https://goo.gl/maps/QWWeqjM7XmjFZnHRA,"Government Hospital
Ramareddy, Telangana 503144",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5570.743999747353!2d78.36673055296251!3d18.411246720807508!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc4b70f7df1c39%3A0xf82950fab61d61eb!2sGovernment%20Hospital!5e0!3m2!1sen!2sin!4v1598604678883!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4112467,78.3667306
151,kmr,KAMAREDDY,21,PHC SadashivNagar,https://goo.gl/maps/Xrgu6pgrJvVezk8s8,"Government Hospital Sadashivanagar 503145
Sadashiva Nagar, Telangana 503145",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d969129.1599666474!2d77.70870208740236!3d18.408283496896818!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc350cdfc9746f%3A0x79d051f1deffdf34!2sGovernment%20Hospital%20Sadashivanagar%20503145!5e0!3m2!1sen!2sin!4v1598697931998!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4082835,77.7087021
152,kmr,KAMAREDDY,23,PHC Errapahad,https://goo.gl/maps/GcajMPVz211Zd3K17,"Govt. Hospital
Kamareddy-Yellareddy Rd, Yerrapahad, Telangana 50",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d32794.76043781759!2d78.20721677113015!3d18.293437350123444!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc37218be531bf%3A0xc185c7f964eda42e!2sGovt.%20Hospital!5e0!3m2!1sen!2sin!4v1598605004415!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.2934374,78.2072168
153,kmr,KAMAREDDY,24,PHC Mathmal,https://goo.gl/maps/k6HfpL6E1dsQPaBdA,"Govt Hospital
Unnamed Road,, Telangana 503122",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7583.388446957302!2d78.01161209311874!3d18.13190650030313!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc215b18256713%3A0x26950c24d8068528!2sGovt%20Hospital!5e0!3m2!1sen!2sin!4v1598605139513!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.1319065,78.0116121
154,kmr,KAMAREDDY,25,CHC Yellareddy,https://goo.gl/maps/iEw9mAyF3VQu9rhVA,"community govt hospital
Yellareddy, Telangana 503122",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3790.3351852488086!2d78.01421921488799!3d18.19451448759966!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc267e520d0597%3A0x374c87e4332ea5b5!2scommunity%20govt%20hospital!5e0!3m2!1sen!2sin!4v1598593144715!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.1945145,78.0142192
155,kmr,KAMAREDDY,26,CHC Bichkunda,https://goo.gl/maps/zNsadnT4opusU3Zv6,"GOVERNMENT HOSPITAL,BICHKUNDA
Bichkunda, Telangana 503306",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3785.8548502200424!2d77.70068731489094!3d18.399456087479734!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bce882c79095f1f%3A0xd5953bd5af51ef32!2sGOVERNMENT%20HOSPITAL%2CBICHKUNDA!5e0!3m2!1sen!2sin!4v1598593095243!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.3994561,77.7006873
156,kmr,KAMAREDDY,27,CHC Domakonda,https://goo.gl/maps/hykTfJa2KaZNU76a8,"Govt hospital domakonda
Domakonda, Telangana 503123",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3789.101267729924!2d78.4326330148887!3d18.251178687566465!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc45fd4fe5ca3f%3A0xd7e1cbbe63d3f1fa!2sGovt%20hospital%20domakonda!5e0!3m2!1sen!2sin!4v1598592999871!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.2511787,78.432633
157,kmr,KAMAREDDY,28,CHC Gandhari,https://goo.gl/maps/T9BMSUKCC5k2z8zn6,"Govt. Hospital
Gandhari, Telangana 503114",`,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d60569.143676479514!2d78.13997017066544!3d18.412344076974886!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc2d7d45ef8fc3%3A0x964b46d6c2f2cdaf!2sGovt.%20Hospital!5e0!3m2!1sen!2sin!4v1598592610640!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4123441,78.1399702
158,kmr,KAMAREDDY,29,CHC Madnur,https://goo.gl/maps/v8susVih9j2VDaHN8,"Madnoor Govt. Hospital
Madnoor, Telangana 503309",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3783.4810932853!2d77.62294444979999!3d18.50714938735504!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bce66c5ddcfd42d%3A0xf27df0326a08ce00!2sMadnoor%20Govt.%20Hospital!5e0!3m2!1sen!2sin!4v1598592564840!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5071494,77.6229444
159,kmr,KAMAREDDY,30,CHC Pitlam,https://goo.gl/maps/MwJbQ4daPxb93zrx9,"Pitlam Government Hospital
Pitlam, Telangana 503310",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3789.6665243637253!2d77.82173574979473!3d18.225241987520715!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bce9b4d6aa14ad5%3A0x772a884c309062ce!2sPitlam%20Government%20Hospital!5e0!3m2!1sen!2sin!4v1598592524314!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.225242,77.8217357
160,kmr,KAMAREDDY,31,DH Kamareddy,https://goo.gl/maps/kc9dwdyRAPGDpHBA8,"GOVT KAMAREDDY HOSPITAL
Kamareddy Station Rd, Lachapet, Kamareddy, Telang",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15149.943002480915!2d78.33273516041682!3d18.325110899388186!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc49a74dbd0b87%3A0x9e723dde333ad845!2sGOVT%20KAMAREDDY%20HOSPITAL!5e0!3m2!1sen!2sin!4v1598592357450!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.3251109,78.3327352
161,knr,KARIMNAGAR,1,PHC Chigurumamidi,https://goo.gl/maps/XFj8GqBA8xRk95Rz8,"Govt Primary Hospital
Chigurumamidi, Telangana 505472",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3789.3647281211697!2d79.19175214979492!3d18.239094287512504!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bccc5f353edd50d%3A0xb560a42a911ec40b!2sGovt%20Primary%20Hospital!5e0!3m2!1sen!2sin!4v1598546916276!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.2390943,79.1917521
162,knr,KARIMNAGAR,3,PHC Choppadandi,https://goo.gl/maps/GeBexVjFnSd6iqYM7,"Govt Hospital Choppadandi
Mahesh Nager, Choppadandi, Telangana 505415",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d30255.43790937699!2d79.15091514587402!3d18.577206116110382!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xdcd253a35ca5397e!2sGovt%20Hospital%20Choppadandi!5e0!3m2!1sen!2sin!4v1598547218608!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5772061,79.1509151
163,knr,KARIMNAGAR,4,PHC Ellandakunta,https://goo.gl/maps/W94Aeeigy1cLyoP76,"Govt Primary Hospital Ellanthakunta
Karimnagar, Telangana 505402",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d242428.19340295644!2d78.81583581640628!3d18.304327999999995!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcce623992d6647%3A0xeb222e18de25701b!2sGovt%20Primary%20Hospital%20Ellanthakunta!5e0!3m2!1sen!2sin!4v1598547303252!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.304328,78.8158358
164,knr,KARIMNAGAR,5,PHC Gangadhara,https://goo.gl/maps/gLf58s14h5s2g4at9,"MPHC Gangadhara Gangadhara Government Hospital
Pathikunta Pally, Telangana 505445",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d34455.03398058765!2d78.96517214757407!3d18.59534457773249!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcd1f482b543d19%3A0x43de2d6445854980!2sMPHC%20Gangadhara%20Gangadhara%20Government%20Hospital!5e0!3m2!1sen!2sin!4v1598547634612!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5953446,78.9651721
165,knr,KARIMNAGAR,6,PHC Chelpur,https://goo.gl/maps/a17YTqg5rZmpqUdu6,"Government Hospital
Chelpur, Telangana 506168",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15145.98987802088!2d79.83072818496493!3d18.370196735712437!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a331a159f18de35%3A0xefd733f6665a2af0!2sGovernment%20Hospital!5e0!3m2!1sen!2sin!4v1598547533671!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.3701967,79.8307282
166,knr,KARIMNAGAR,7,PHC KCCamp,https://goo.gl/maps/pSALoT75DTk9vAwy9,"18°10'53.9""N 79°24'12.8""E
KC Camp, Huzurabad, Telangana 505498, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d1195.5510507306112!2d79.4030112282984!3d18.18159663474429!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zMTjCsDEwJzUzLjkiTiA3OcKwMjQnMTIuOCJF!5e0!3m2!1sen!2sus!4v1598552397826!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.1815966,79.4030112
167,knr,KARIMNAGAR,8,AH Huzurabad,https://goo.gl/maps/HJU2K41H3ZLxgKhh6,"Government Civil Hospital
Huzurabad, Telangana 505468",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3790.1348219042716!2d79.3998941!3d18.2037272!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a3334c08680d6dd%3A0xceaa18820f9a97be!2sGovernment%20Civil%20Hospital!5e0!3m2!1sen!2sin!4v1598547863029!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.2037272,79.3998941
168,knr,KARIMNAGAR,9,PHC Vavilala,https://goo.gl/maps/DaFxuidm8NNSucmw9,"government Primary Health Center
Vavilala, Telangana 505475",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7571.818246400239!2d79.55055578234993!3d18.396986700000003!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a332f66e0433459%3A0xf9e0aaaa2b358053!2sgovernment%20Primary%20Health%20Center!5e0!3m2!1sen!2sin!4v1598547938808!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.3969867,79.5505558
169,knr,KARIMNAGAR,10,UPHC Butti Raja Ram Colony,https://goo.gl/maps/k7gJVu1rxFPREGBM6,"Urban Primary Health Center, Butti Raja Ram colony
Buttirajaram colony, Karimnagar, Telangana 505001",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3784.6610764697243!2d79.12878824979897!3d18.453691387386396!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bccd980dbb8b3c5%3A0x304acab977ee14f6!2sUrban%20Primary%20Health%20Center%2C%20Butti%20Raja%20Ram%20colony!5e0!3m2!1sen!2sin!4v1598548142989!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4536914,79.1287882
170,knr,KARIMNAGAR,11,UPHC Housing Board Colony,https://goo.gl/maps/ATPrJxsZGyR19QPu6,"Pattana Pradhamika Arogya Kendram
Housing Board, Housing Borad Colony, Karimnagar, ",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7570.362478112074!2d79.14590203488773!3d18.430078400000006!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bccd9095f545695%3A0xce95c766f4e340f4!2sPattana%20Pradhamika%20Arogya%20Kendram!5e0!3m2!1sen!2sin!4v1598548326882!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4300784,79.145902
171,knr,KARIMNAGAR,12,UPHC Kattarampur,https://goo.gl/maps/D46VxLAs3ofBLqLw7,"Government Primary Health Center Kattarampur
8-2-190, A/1, Gangaputra St, Katta Rampur, Karimnaga",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d30281.450063262117!2d79.13271610068223!3d18.43007754368917!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bccd9e02e04672d%3A0xde3c90148649193b!2sGovernment%20Primary%20Health%20Center%20Kattarampur!5e0!3m2!1sen!2sin!4v1598548382425!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4300775,79.1327161
172,knr,KARIMNAGAR,13,UPHC Mohtajkhana,https://goo.gl/maps/mXv23dfNtBXoP2nt7,"Urban Health Centre
Hussainipura, Karimnagar, Telangana 505001, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d946.2390759879827!2d79.148669!3d18.440293!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x8732b6e330d19391!2sUrban%20Health%20Centre!5e0!3m2!1sen!2sus!4v1598548628769!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.440293,79.148669
173,knr,KARIMNAGAR,15,UPHC Vidya Nagar,https://goo.gl/maps/RE6vjtjoeVazghsr7,"Urban Health centre, Vidyanagar
Vidyanagar, Karimnagar, Telangana 505001",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d971795.4709296218!2d78.52344961720335!3d17.928606124672783!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bccdf594a7a5187%3A0xf763544b1186e094!2sUrban%20Health%20centre%2C%20Vidyanagar!5e0!3m2!1sen!2sin!4v1598549138936!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.9286061,78.5234496
174,knr,KARIMNAGAR,16,PHC Chamanpally,https://goo.gl/maps/Qa21EBrJRFahK5XK6,"Near Auto Stand Road,
Gande Rama Rao Kalyana Mandapam, Chamanpally,
Karimnagar Mandal, Karimnagar, Telangana 505186",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d30266.439000559098!2d79.185963!3d18.51512!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zMTjCsDMwJzU0LjQiTiA3OcKwMTEnMDkuNSJF!5e0!3m2!1sen!2sus!4v1598677115838!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.51512,79.185963
175,knr,KARIMNAGAR,17,PHC Asifnagar,https://goo.gl/maps/XWGg5ZTNrmiYUMwa9,"Water Tank Road,
Over Head Water Tank, Asifnagar,
Karimnagar Mandal, Karimnagar, Telangana 505001",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d30279.586112658413!2d79.01718!3d18.440658!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zMTjCsDI2JzI2LjQiTiA3OcKwMDEnMDEuOSJF!5e0!3m2!1sen!2sus!4v1598677242946!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.440658,79.01718
176,knr,KARIMNAGAR,18,PHC Kothapalli,https://goo.gl/maps/rGKEodtTugJDnN3f6,"Kothapalli Village Govt Hospital
